TransactionID,Items
19101,"Pasta,Tea,Juice,Cookies"
19102,"Yogurt,Tea,Chips,Carrots,Cucumber,Milk"
19103,"Bananas,Butter,Milk,Peanut Butter,Cucumber,Carrots"
19104,"Bananas,Ice Cream,Cereal,Onions,Coffee"
19105,"Beef,Yogurt,Butter,Carrots,Juice,Pasta"
19106,Soda
19107,"Cookies,Coffee,Chips,Milk,Apples,Cereal"
19108,"Lettuce,Carrots,Soda"
19109,"Bananas,Lettuce,Cucumber,Coffee"
19110,"Tea,Cheese,Beef,Rice,Soda"
19111,"Chips,Bananas,Onions,Cheese,Apples"
19112,"Yogurt,Peanut Butter,Cookies,Eggs,Ice Cream,Pasta,Lettuce"
19113,"Chips,Butter,Chicken,Jam,Soda,Flour,Apples"
19114,Beef
19115,"Milk,Peanut Butter,Jam,Cucumber,Cheese,Garlic,Onions"
19116,"Bread,Chips,Garlic,Cereal,Onions,Rice,Chicken"
19117,"Beef,Carrots,Soda,Cookies,Fish,Tomatoes"
19118,"Soda,Lettuce,Peanut Butter"
19119,"Tomatoes,Bananas,Juice,Eggs"
19120,Beef
19121,"Cookies,Peanut Butter,Cheese,Jam,Chips,Cereal"
19122,"Garlic,Cereal,Peanut Butter,Pasta,Chips"
19123,"Onions,Tomatoes,Rice,Soda,Juice,Cheese"
19124,Beef
19125,"Cucumber,Lettuce,Rice,Chicken,Fish"
19126,"Bananas,Cucumber"
19127,"Chicken,Beef"
19128,Onions
19129,Beef
19130,"Rice,Peanut Butter,Ice Cream"
19131,"Tomatoes,Juice,Garlic,Rice"
19132,Fish
19133,"Cucumber,Chicken,Ice Cream"
19134,Beef
19135,"Flour,Bananas,Bread,Butter,Cereal,Onions,Milk"
19136,"Soda,Cookies,Beef,Eggs"
19137,"Bread,Rice,Cereal,Milk,Apples"
19138,"Peanut Butter,Beef,Pasta,Carrots,Cheese"
19139,"Onions,Milk,Chips,Flour,Butter,Chicken"
19140,"Tomatoes,Milk,Garlic,Juice,Ice Cream,Soda,Bread"
19141,Juice
19142,"Bananas,Tea,Butter,Cookies"
19143,Cereal
19144,"Pasta,Cucumber,Soda,Butter,Bananas,Bread,Juice"
19145,"Apples,Rice,Carrots"
19146,"Milk,Beef,Soda,Onions,Juice,Lettuce,Peanut Butter"
19147,"Cheese,Pasta,Eggs,Tea,Garlic"
19148,"Apples,Tea,Jam,Fish"
19149,"Bread,Juice,Butter,Jam,Fish,Flour"
19150,"Fish,Tea,Garlic"
19151,"Cucumber,Carrots,Eggs,Apples,Garlic,Onions"
19152,"Tomatoes,Carrots"
19153,Lettuce
19154,Apples
19155,"Chicken,Lettuce,Jam"
19156,Tea
19157,"Tea,Flour,Ice Cream"
19158,"Pasta,Carrots"
19159,"Carrots,Fish,Ice Cream,Garlic,Eggs,Peanut Butter"
19160,"Ice Cream,Apples"
19161,"Apples,Cheese,Garlic,Pasta"
19162,"Cheese,Bread,Soda,Tomatoes,Jam"
19163,Garlic
19164,"Jam,Flour,Fish,Chips,Yogurt"
19165,"Rice,Soda,Jam,Cereal,Butter"
19166,"Bananas,Garlic,Cucumber,Jam,Flour,Chicken"
19167,"Yogurt,Milk,Peanut Butter,Chips,Lettuce,Coffee"
19168,"Butter,Pasta,Milk,Lettuce"
19169,"Yogurt,Eggs,Flour,Soda"
19170,"Onions,Lettuce,Chicken"
19171,"Soda,Bread"
19172,"Ice Cream,Cereal,Lettuce"
19173,"Tomatoes,Soda,Eggs,Cheese,Rice"
19174,"Beef,Cookies,Juice"
19175,"Onions,Butter,Chips,Cucumber,Rice"
19176,"Cucumber,Jam,Chicken,Coffee,Butter,Tea"
19177,"Yogurt,Chips,Fish,Cucumber"
19178,Pasta
19179,"Ice Cream,Onions,Jam,Tea,Yogurt,Bananas,Milk"
19180,"Lettuce,Rice,Jam,Soda,Butter,Bananas"
19181,"Rice,Chips,Lettuce,Bananas,Butter,Carrots"
19182,Tea
19183,"Apples,Coffee,Rice,Flour,Tea,Milk,Peanut Butter"
19184,Beef
19185,Chicken
19186,"Chips,Eggs,Pasta,Soda,Bananas,Beef,Cheese"
19187,"Apples,Soda,Jam,Fish"
19188,Fish
19189,Bread
19190,"Pasta,Onions"
19191,"Tea,Fish,Tomatoes,Garlic,Cheese,Rice"
19192,"Beef,Eggs,Bananas,Ice Cream,Cookies,Chicken"
19193,"Onions,Carrots,Yogurt,Eggs,Juice,Garlic,Fish"
19194,"Bread,Beef,Ice Cream"
19195,"Chicken,Lettuce,Butter,Coffee"
19196,"Chips,Apples"
19197,"Coffee,Jam,Peanut Butter,Tea,Flour,Apples,Pasta"
19198,"Apples,Tea"
19199,"Yogurt,Apples,Cookies,Chips,Rice"
19200,"Butter,Beef,Eggs,Ice Cream,Chicken"
19201,"Cereal,Eggs,Garlic,Chips,Tea"
19202,"Cookies,Pasta"
19203,"Flour,Lettuce,Juice"
19204,Carrots
19205,"Tomatoes,Cereal"
19206,"Butter,Cookies,Fish,Carrots,Pasta"
19207,"Ice Cream,Jam"
19208,"Butter,Rice,Yogurt,Ice Cream,Lettuce"
19209,"Lettuce,Eggs,Butter,Coffee,Chicken,Cereal,Fish"
19210,"Soda,Bread,Eggs,Yogurt,Tomatoes"
19211,"Juice,Cookies,Bananas,Coffee,Garlic,Tomatoes"
19212,"Tea,Apples,Ice Cream,Peanut Butter,Carrots"
19213,"Garlic,Cucumber,Soda,Tomatoes"
19214,"Cucumber,Coffee,Onions,Lettuce,Peanut Butter,Pasta,Milk"
19215,"Beef,Lettuce,Cookies,Tomatoes,Tea,Yogurt,Soda"
19216,"Bread,Pasta,Beef,Bananas,Fish,Cucumber"
19217,"Juice,Milk,Cookies,Flour,Carrots"
19218,"Carrots,Coffee,Garlic,Yogurt"
19219,Yogurt
19220,Milk
19221,"Chips,Bananas,Milk"
19222,"Flour,Tomatoes,Rice,Onions"
19223,"Chicken,Chips,Soda"
19224,"Coffee,Beef,Milk,Tea"
19225,"Cereal,Milk,Chicken,Butter"
19226,"Cereal,Cucumber"
19227,"Ice Cream,Rice"
19228,"Lettuce,Milk,Cheese,Soda,Tomatoes"
19229,"Tomatoes,Coffee,Juice,Garlic,Cereal,Chicken,Flour"
19230,"Jam,Milk,Garlic,Fish,Ice Cream,Tea,Chips"
19231,"Cereal,Milk,Peanut Butter,Ice Cream,Juice,Onions"
19232,"Coffee,Tea,Ice Cream,Bread,Lettuce,Jam"
19233,"Butter,Jam,Fish,Cookies,Apples,Peanut Butter"
19234,"Tea,Cereal"
19235,Chips
19236,"Pasta,Coffee"
19237,"Eggs,Fish,Beef"
19238,"Chicken,Garlic,Beef,Pasta,Fish"
19239,"Beef,Apples"
19240,"Cheese,Tea,Coffee,Apples,Cereal"
19241,"Milk,Ice Cream,Yogurt,Juice"
19242,"Milk,Pasta,Cucumber,Chicken"
19243,Soda
19244,"Flour,Coffee,Beef,Tea,Ice Cream"
19245,"Cheese,Lettuce,Juice,Carrots"
19246,"Rice,Bananas,Chicken"
19247,"Carrots,Onions,Yogurt,Peanut Butter,Cookies,Tea"
19248,"Chips,Cucumber,Chicken"
19249,Peanut Butter
19250,"Tea,Soda,Fish,Yogurt,Onions"
19251,"Cheese,Apples,Pasta"
19252,"Bread,Soda,Chips"
19253,"Eggs,Apples,Fish,Beef,Ice Cream,Juice"
19254,"Coffee,Garlic"
19255,Peanut Butter
19256,"Juice,Carrots,Onions"
19257,Chicken
19258,"Juice,Milk,Jam"
19259,"Garlic,Onions,Cheese,Peanut Butter"
19260,"Chips,Butter,Jam,Onions"
19261,"Lettuce,Eggs"
19262,"Cheese,Bread,Apples"
19263,"Soda,Cereal,Onions"
19264,"Cucumber,Bananas,Tea,Cereal,Carrots,Juice,Flour"
19265,"Carrots,Ice Cream,Bananas"
19266,"Milk,Cereal,Cookies,Chicken,Flour,Juice,Cucumber"
19267,"Apples,Cheese,Rice"
19268,"Chips,Ice Cream,Fish,Rice,Lettuce,Chicken"
19269,"Chips,Eggs,Tomatoes,Yogurt,Bread,Cheese,Jam"
19270,Chicken
19271,"Bread,Rice,Cereal,Chips,Tea"
19272,"Cookies,Cereal,Tomatoes"
19273,"Chicken,Lettuce,Rice,Cheese,Chips,Tomatoes"
19274,"Peanut Butter,Cheese,Pasta,Apples,Carrots,Ice Cream,Fish"
19275,Lettuce
19276,"Yogurt,Chips"
19277,"Beef,Butter,Peanut Butter,Fish,Pasta"
19278,"Tea,Tomatoes,Peanut Butter,Beef"
19279,"Yogurt,Garlic,Tomatoes,Eggs"
19280,Jam
19281,"Soda,Cheese,Juice"
19282,"Flour,Tomatoes"
19283,"Beef,Coffee,Cheese"
19284,"Cucumber,Garlic,Jam,Ice Cream,Peanut Butter"
19285,"Eggs,Carrots,Jam"
19286,"Tomatoes,Bread"
19287,"Flour,Soda,Coffee,Bananas,Cereal"
19288,"Bread,Yogurt,Jam,Apples"
19289,"Garlic,Fish,Chips,Milk,Yogurt,Soda,Rice"
19290,"Bananas,Tomatoes,Cookies,Milk,Bread,Eggs"
19291,"Milk,Chips,Yogurt"
19292,"Soda,Onions"
19293,"Milk,Soda,Apples,Garlic,Chicken"
19294,"Tea,Coffee,Garlic,Yogurt,Cereal,Rice"
19295,"Cookies,Ice Cream,Pasta"
19296,"Cucumber,Lettuce,Bread,Tea"
19297,"Jam,Butter,Yogurt,Rice,Onions,Beef"
19298,"Onions,Beef,Tomatoes,Ice Cream,Chips,Cookies,Bananas"
19299,Apples
19300,"Rice,Onions,Butter,Jam,Eggs"
19301,"Tomatoes,Apples,Soda"
19302,"Tomatoes,Ice Cream,Beef,Fish,Peanut Butter,Soda,Yogurt"
19303,"Beef,Cereal,Soda"
19304,"Bananas,Juice,Eggs,Onions,Ice Cream,Coffee"
19305,"Juice,Soda,Onions,Peanut Butter,Bananas,Ice Cream,Milk"
19306,"Rice,Bananas,Chicken,Peanut Butter,Cereal"
19307,"Lettuce,Yogurt,Rice,Chicken"
19308,"Soda,Flour,Chips"
19309,"Cookies,Onions,Chips,Juice,Eggs"
19310,"Tomatoes,Cookies,Butter,Peanut Butter,Chips"
19311,"Bread,Ice Cream,Onions,Cookies,Bananas,Milk,Flour"
19312,"Yogurt,Ice Cream,Jam,Pasta,Cucumber,Tomatoes,Bananas"
19313,"Milk,Bananas,Fish,Pasta"
19314,"Juice,Fish,Onions"
19315,"Apples,Cheese,Ice Cream,Soda"
19316,"Milk,Tomatoes,Lettuce,Garlic"
19317,"Carrots,Chips,Onions"
19318,"Chips,Flour,Coffee,Fish,Carrots,Garlic"
19319,"Cucumber,Chips,Onions"
19320,"Butter,Carrots,Ice Cream,Eggs,Peanut Butter,Onions"
19321,"Lettuce,Ice Cream,Cereal,Bread,Carrots"
19322,"Bread,Flour"
19323,"Beef,Jam,Butter,Carrots,Cereal,Pasta,Yogurt"
19324,"Cucumber,Yogurt"
19325,"Butter,Milk,Coffee,Lettuce,Cookies,Chicken"
19326,"Cheese,Chips,Fish,Butter"
19327,"Chips,Carrots,Tomatoes,Lettuce,Flour"
19328,"Butter,Coffee,Beef,Fish"
19329,"Tomatoes,Milk,Garlic,Bread,Flour"
19330,"Milk,Tomatoes,Bread,Bananas,Soda"
19331,"Carrots,Ice Cream,Eggs,Butter,Soda,Cereal"
19332,"Carrots,Tea"
19333,Carrots
19334,"Milk,Peanut Butter,Tea,Fish"
19335,"Garlic,Chips"
19336,"Cereal,Juice,Beef,Eggs,Pasta,Milk"
19337,"Soda,Chicken,Bread,Lettuce,Eggs"
19338,"Juice,Onions,Chips,Garlic"
19339,"Tea,Peanut Butter,Lettuce,Carrots"
19340,"Cookies,Eggs"
19341,"Tomatoes,Yogurt,Juice,Garlic"
19342,"Fish,Soda,Jam,Cheese,Tomatoes,Apples,Coffee"
19343,"Bananas,Garlic,Chips"
19344,"Apples,Coffee,Yogurt"
19345,"Pasta,Carrots,Apples,Chicken,Coffee,Butter,Bananas"
19346,"Cucumber,Butter,Peanut Butter,Ice Cream,Eggs,Pasta,Bread"
19347,"Juice,Cereal,Beef,Coffee,Milk,Eggs,Chips"
19348,"Soda,Milk,Pasta,Tea"
19349,"Butter,Bread,Carrots,Rice,Soda,Yogurt"
19350,"Apples,Ice Cream,Lettuce,Pasta"
19351,"Butter,Peanut Butter,Chicken"
19352,"Chicken,Chips"
19353,"Cucumber,Tomatoes"
19354,Bananas
19355,Juice
19356,"Chicken,Onions,Lettuce,Fish,Pasta,Chips"
19357,Bread
19358,"Tomatoes,Coffee,Yogurt,Cookies,Chicken,Butter"
19359,"Tomatoes,Juice,Butter"
19360,"Eggs,Juice,Cookies,Yogurt,Milk"
19361,"Milk,Rice,Bananas,Yogurt,Butter"
19362,"Peanut Butter,Butter,Ice Cream,Bananas,Cheese,Yogurt"
19363,Fish
19364,"Milk,Cheese,Garlic"
19365,"Chips,Cucumber,Garlic,Pasta"
19366,"Butter,Eggs,Peanut Butter,Apples,Lettuce,Rice,Carrots"
19367,"Cereal,Lettuce,Rice"
19368,"Tomatoes,Carrots,Peanut Butter,Eggs,Juice,Cookies,Yogurt"
19369,"Milk,Cucumber,Coffee,Lettuce,Rice"
19370,Fish
19371,"Cereal,Coffee"
19372,"Butter,Chicken,Apples"
19373,"Chips,Eggs,Juice,Bananas,Tea"
19374,"Pasta,Carrots,Yogurt"
19375,"Eggs,Butter,Bananas,Lettuce"
19376,"Soda,Cereal,Tea,Beef,Ice Cream,Jam"
19377,"Apples,Chicken"
19378,"Lettuce,Peanut Butter,Tomatoes,Soda"
19379,"Soda,Jam,Eggs,Beef"
19380,"Onions,Soda,Butter,Cucumber,Bread,Garlic,Carrots"
19381,"Butter,Juice,Bread,Coffee,Chips,Jam"
19382,"Chicken,Ice Cream,Fish,Pasta,Bread"
19383,"Eggs,Jam,Tea,Cucumber,Cheese,Bananas,Juice"
19384,Tea
19385,"Chicken,Garlic,Tomatoes"
19386,"Cucumber,Chicken,Ice Cream,Milk,Pasta"
19387,"Peanut Butter,Apples,Soda"
19388,Cookies
19389,"Milk,Juice,Bananas,Yogurt"
19390,"Peanut Butter,Beef,Garlic,Yogurt,Rice,Butter"
19391,Cookies
19392,"Butter,Lettuce,Rice,Tomatoes,Soda,Carrots,Ice Cream"
19393,"Coffee,Cheese,Bread,Lettuce,Tea,Bananas"
19394,"Ice Cream,Garlic,Chips,Milk,Juice"
19395,"Milk,Garlic,Bananas,Butter,Tea"
19396,"Onions,Apples,Fish"
19397,"Cucumber,Coffee,Peanut Butter,Chicken,Apples"
19398,"Yogurt,Jam,Eggs,Chips,Flour,Ice Cream"
19399,"Chicken,Peanut Butter,Lettuce,Juice"
19400,"Yogurt,Milk,Cucumber,Pasta,Juice,Tomatoes,Carrots"
19401,"Fish,Pasta,Coffee,Lettuce,Onions,Cereal"
19402,"Lettuce,Yogurt"
19403,Onions
19404,"Apples,Eggs,Bread,Ice Cream"
19405,"Peanut Butter,Ice Cream,Bread,Soda,Pasta,Onions,Garlic"
19406,"Yogurt,Fish,Butter,Cucumber,Tomatoes,Cereal,Bread"
19407,"Cheese,Pasta,Garlic,Carrots,Butter,Yogurt,Bread"
19408,Jam
19409,"Butter,Chips,Tomatoes,Cheese,Beef,Bread,Fish"
19410,"Juice,Tomatoes,Jam,Chips"
19411,"Ice Cream,Garlic"
19412,"Onions,Coffee,Tea,Garlic,Bread"
19413,"Soda,Butter,Cereal,Chicken"
19414,"Yogurt,Apples,Juice,Chips,Peanut Butter"
19415,"Bread,Yogurt,Apples"
19416,"Pasta,Carrots,Apples,Milk,Tomatoes,Bread,Lettuce"
19417,Tomatoes
19418,"Butter,Tea,Ice Cream,Milk,Fish,Bananas,Cheese"
19419,"Chips,Soda,Milk,Ice Cream,Onions,Beef"
19420,"Butter,Cheese,Rice"
19421,"Jam,Eggs,Onions,Cucumber,Ice Cream,Rice"
19422,Eggs
19423,"Chicken,Tomatoes,Tea,Peanut Butter,Eggs,Lettuce,Bananas"
19424,"Ice Cream,Onions"
19425,"Garlic,Cheese,Fish,Coffee"
19426,"Fish,Juice,Bread,Onions"
19427,"Chicken,Fish,Pasta,Carrots,Cookies,Rice"
19428,"Tea,Coffee,Pasta,Bread,Garlic"
19429,"Yogurt,Apples,Lettuce,Bread,Fish,Jam"
19430,"Cheese,Coffee,Onions,Fish,Rice,Lettuce"
19431,"Rice,Jam,Beef,Yogurt"
19432,Bananas
19433,"Juice,Lettuce,Bread,Tea,Cheese"
19434,"Apples,Pasta,Lettuce,Tomatoes,Milk,Eggs,Cereal"
19435,"Cereal,Juice,Bread"
19436,"Coffee,Bananas,Pasta,Carrots,Soda,Bread"
19437,"Soda,Milk,Carrots"
19438,"Soda,Jam,Onions,Bread,Flour,Butter"
19439,"Rice,Cookies,Tomatoes,Butter,Soda"
19440,"Chicken,Bananas,Milk"
19441,Onions
19442,"Bananas,Onions"
19443,Ice Cream
19444,"Tea,Cookies,Chicken,Soda,Cucumber,Rice"
19445,"Onions,Carrots,Juice,Fish"
19446,"Garlic,Yogurt,Fish"
19447,Tomatoes
19448,"Juice,Apples,Pasta"
19449,"Eggs,Beef,Tomatoes,Yogurt,Carrots"
19450,"Ice Cream,Jam,Chips,Lettuce,Yogurt"
19451,"Tomatoes,Juice,Bananas,Coffee"
19452,"Peanut Butter,Lettuce"
19453,"Cheese,Onions,Eggs,Fish,Cookies,Yogurt"
19454,"Eggs,Pasta,Cheese,Cookies"
19455,"Rice,Flour,Lettuce,Garlic,Soda,Bananas"
19456,Pasta
19457,"Tea,Eggs,Rice"
19458,"Rice,Yogurt,Juice,Cucumber,Fish,Bread,Butter"
19459,"Cheese,Coffee,Peanut Butter,Tea"
19460,"Cookies,Cucumber"
19461,"Rice,Soda"
19462,"Tea,Juice,Ice Cream,Flour"
19463,"Tea,Juice,Fish"
19464,"Coffee,Rice,Milk,Garlic,Pasta,Carrots"
19465,"Fish,Rice,Chips"
19466,Carrots
19467,Peanut Butter
19468,"Jam,Pasta,Flour,Yogurt,Bread,Cucumber"
19469,"Cereal,Cucumber,Tea,Soda,Yogurt"
19470,"Lettuce,Ice Cream,Soda,Tomatoes,Chicken,Rice"
19471,"Onions,Juice,Flour,Tea,Cheese,Pasta,Ice Cream"
19472,"Cheese,Eggs,Milk,Peanut Butter,Cucumber,Butter,Cereal"
19473,Cookies
19474,"Cereal,Jam,Cucumber,Soda,Garlic"
19475,"Cucumber,Ice Cream,Garlic,Cereal,Butter,Cheese,Bread"
19476,"Cucumber,Cereal,Chips,Rice,Carrots"
19477,"Flour,Coffee,Lettuce,Tea,Cucumber,Jam"
19478,Eggs
19479,"Cereal,Garlic,Onions"
19480,"Peanut Butter,Onions,Yogurt,Apples,Coffee,Flour"
19481,"Yogurt,Onions,Peanut Butter,Juice,Chicken,Carrots,Cereal"
19482,Juice
19483,"Ice Cream,Rice,Cucumber,Chicken,Chips"
19484,"Flour,Beef,Ice Cream"
19485,"Jam,Carrots"
19486,"Chips,Cucumber,Eggs,Rice"
19487,"Soda,Ice Cream,Fish,Onions,Cucumber,Peanut Butter,Flour"
19488,"Eggs,Bread,Milk"
19489,"Yogurt,Soda,Lettuce,Pasta"
19490,"Jam,Garlic"
19491,"Carrots,Eggs,Cookies"
19492,"Milk,Chicken,Soda,Onions,Fish,Butter,Ice Cream"
19493,Jam
19494,"Tea,Eggs,Bananas,Garlic,Bread,Cereal"
19495,"Lettuce,Coffee"
19496,"Chicken,Eggs,Onions,Tea"
19497,"Onions,Garlic,Peanut Butter,Eggs,Apples"
19498,"Carrots,Yogurt,Eggs,Cookies"
19499,"Cereal,Carrots,Rice,Peanut Butter,Jam"
19500,"Chips,Tea"
19501,"Pasta,Cheese"
19502,"Tomatoes,Cheese"
19503,"Soda,Apples,Chicken"
19504,Coffee
19505,"Ice Cream,Apples"
19506,Rice
19507,"Chips,Onions,Cookies,Fish"
19508,"Cereal,Beef,Cookies,Soda,Bananas,Peanut Butter"
19509,"Milk,Ice Cream"
19510,"Fish,Cookies"
19511,"Fish,Cheese,Chicken,Chips,Carrots"
19512,"Flour,Chicken,Beef,Carrots"
19513,"Fish,Milk,Jam,Cereal,Cucumber"
19514,"Cucumber,Apples,Beef"
19515,"Tea,Bananas,Lettuce"
19516,"Cheese,Jam,Onions,Tea,Lettuce,Fish"
19517,"Tomatoes,Peanut Butter,Cereal,Ice Cream"
19518,"Cheese,Onions,Rice,Coffee"
19519,"Butter,Cereal,Rice"
19520,"Bananas,Bread,Cereal"
19521,"Coffee,Soda,Bread,Peanut Butter"
19522,"Juice,Yogurt"
19523,"Coffee,Tea,Cookies,Chicken,Bananas"
19524,"Chips,Garlic,Apples,Fish,Peanut Butter,Bread"
19525,"Juice,Chips"
19526,"Milk,Cheese,Onions,Lettuce,Juice,Apples"
19527,"Fish,Pasta,Coffee,Ice Cream"
19528,"Jam,Fish,Peanut Butter,Tomatoes,Juice,Chicken"
19529,"Beef,Cookies,Eggs"
19530,"Tea,Yogurt"
19531,"Juice,Fish"
19532,"Garlic,Pasta,Cookies,Cucumber,Apples,Butter,Bread"
19533,"Coffee,Bread,Peanut Butter,Cheese,Rice,Soda"
19534,"Apples,Coffee,Tomatoes"
19535,"Cheese,Bananas,Onions,Cereal,Apples,Pasta,Bread"
19536,"Onions,Cereal,Apples,Lettuce,Garlic,Carrots"
19537,"Tea,Carrots,Beef,Lettuce"
19538,"Cereal,Soda"
19539,Chips
19540,"Rice,Ice Cream"
19541,"Chips,Flour,Carrots,Coffee"
19542,"Juice,Garlic"
19543,Juice
19544,"Juice,Flour,Bread,Lettuce,Apples,Peanut Butter"
19545,"Apples,Butter"
19546,"Bread,Cereal"
19547,"Pasta,Onions,Coffee,Chips,Bread,Flour"
19548,"Onions,Tea,Beef,Cucumber,Flour,Bananas,Bread"
19549,"Ice Cream,Cookies"
19550,"Garlic,Fish,Peanut Butter,Bread,Cheese,Ice Cream,Carrots"
19551,"Juice,Apples,Pasta,Chicken,Cheese"
19552,"Lettuce,Peanut Butter,Juice,Bananas,Cheese,Butter"
19553,"Pasta,Bananas,Apples,Chips,Yogurt,Jam"
19554,"Flour,Bananas,Beef,Rice,Bread,Carrots"
19555,"Juice,Jam,Lettuce,Cheese,Ice Cream"
19556,Onions
19557,"Bananas,Flour,Cereal,Eggs,Apples,Butter,Bread"
19558,"Lettuce,Fish,Onions,Soda,Flour"
19559,"Bananas,Pasta,Chicken,Cheese,Onions"
19560,"Bananas,Chicken,Bread"
19561,Pasta
19562,"Coffee,Chicken"
19563,"Yogurt,Fish,Chicken,Coffee,Tomatoes,Beef,Tea"
19564,"Soda,Tea"
19565,"Rice,Carrots,Chicken,Apples,Yogurt,Soda"
19566,"Bread,Cereal"
19567,"Soda,Fish,Apples,Jam"
19568,"Garlic,Rice,Butter,Apples,Tomatoes"
19569,"Cookies,Cereal,Jam,Lettuce,Carrots,Bread"
19570,"Garlic,Chips,Cheese"
19571,"Rice,Cheese,Cookies,Pasta"
19572,"Flour,Milk,Peanut Butter,Ice Cream,Beef,Yogurt"
19573,"Cucumber,Coffee,Beef,Juice,Apples,Tomatoes"
19574,"Tomatoes,Cucumber,Peanut Butter,Milk,Tea,Beef"
19575,"Chicken,Cereal,Yogurt,Beef,Chips,Pasta"
19576,"Tea,Peanut Butter"
19577,Garlic
19578,"Soda,Juice,Jam,Rice,Cereal,Bananas"
19579,Soda
19580,"Chips,Pasta,Ice Cream,Butter"
19581,"Ice Cream,Tea,Bread,Chicken,Yogurt,Tomatoes"
19582,"Chips,Butter,Eggs,Jam"
19583,"Jam,Ice Cream"
19584,"Tomatoes,Lettuce,Eggs,Chips,Carrots"
19585,"Carrots,Soda,Garlic,Milk,Cookies,Juice"
19586,"Cookies,Cucumber,Rice,Onions,Butter"
19587,"Cucumber,Butter"
19588,"Lettuce,Yogurt"
19589,"Beef,Flour,Chips,Cereal,Butter,Lettuce"
19590,Cheese
19591,"Onions,Beef,Eggs,Cereal,Tea"
19592,"Fish,Garlic,Coffee,Soda,Lettuce,Yogurt,Apples"
19593,Juice
19594,"Pasta,Fish,Garlic,Rice,Cookies,Tomatoes"
19595,"Cucumber,Flour,Chips,Juice,Tea,Rice,Ice Cream"
19596,"Chicken,Rice,Flour"
19597,Coffee
19598,Beef
19599,"Peanut Butter,Eggs,Jam,Bananas,Rice,Chicken,Onions"
19600,"Carrots,Beef,Jam,Apples,Juice"
19601,Jam
19602,"Rice,Cereal,Juice"
19603,"Chips,Fish"
19604,"Chicken,Ice Cream,Cookies"
19605,"Milk,Garlic,Beef,Juice,Fish"
19606,"Cucumber,Yogurt,Rice,Garlic,Flour,Chips,Apples"
19607,Cheese
19608,"Jam,Cereal,Cheese,Peanut Butter"
19609,"Apples,Carrots,Juice,Yogurt,Ice Cream,Cucumber,Bread"
19610,"Chips,Coffee,Chicken,Tomatoes,Flour,Soda,Ice Cream"
19611,"Rice,Cereal,Bread,Soda,Peanut Butter,Pasta"
19612,"Ice Cream,Cookies,Carrots,Chicken"
19613,"Ice Cream,Onions,Eggs"
19614,Bread
19615,"Cookies,Bread,Onions,Tomatoes,Lettuce,Eggs,Jam"
19616,Yogurt
19617,"Garlic,Ice Cream,Lettuce,Tea,Beef"
19618,"Onions,Juice,Garlic,Tea,Flour,Cookies,Cheese"
19619,"Butter,Apples,Eggs,Cookies,Fish"
19620,Bread
19621,"Chicken,Bananas,Lettuce,Chips,Beef,Yogurt,Jam"
19622,Pasta
19623,"Flour,Garlic"
19624,"Peanut Butter,Flour,Jam"
19625,"Fish,Juice"
19626,"Eggs,Cookies,Ice Cream"
19627,"Bananas,Jam,Coffee,Cookies"
19628,"Ice Cream,Butter,Cucumber,Milk,Bread"
19629,Yogurt
19630,"Cereal,Milk,Coffee,Juice,Ice Cream"
19631,Butter
19632,"Bread,Pasta,Milk"
19633,"Rice,Jam,Butter,Cheese,Fish,Bananas,Apples"
19634,"Juice,Milk,Bananas"
19635,"Cookies,Yogurt"
19636,"Bread,Tomatoes,Eggs,Butter,Soda"
19637,"Cereal,Rice,Chicken,Yogurt,Flour"
19638,"Cereal,Juice"
19639,"Flour,Cookies"
19640,"Coffee,Onions,Chicken"
19641,Soda
19642,Tomatoes
19643,"Jam,Cookies,Tea,Soda,Carrots,Rice"
19644,"Coffee,Apples,Flour,Cheese"
19645,Bananas
19646,"Flour,Cookies,Lettuce,Carrots"
19647,"Butter,Coffee,Milk,Juice,Yogurt"
19648,"Ice Cream,Chicken,Lettuce,Cookies"
19649,"Cookies,Chicken,Carrots,Cheese,Soda"
19650,"Juice,Eggs,Milk,Cereal,Tea,Pasta,Cucumber"
19651,"Yogurt,Beef"
19652,Eggs
19653,Bread
19654,"Chicken,Apples,Peanut Butter,Beef"
19655,"Yogurt,Lettuce,Eggs,Cookies,Cheese"
19656,"Cereal,Carrots,Rice,Garlic,Onions"
19657,"Butter,Onions,Yogurt,Chips,Tea,Milk,Beef"
19658,"Soda,Chips,Carrots,Garlic,Tea"
19659,"Beef,Bananas,Soda,Carrots"
19660,"Cucumber,Peanut Butter,Soda,Bananas"
19661,"Rice,Soda,Fish,Tea"
19662,"Beef,Onions"
19663,Peanut Butter
19664,"Tomatoes,Cheese,Peanut Butter,Coffee,Juice"
19665,"Peanut Butter,Lettuce,Tea"
19666,Cookies
19667,"Cheese,Juice,Carrots"
19668,"Beef,Flour,Juice"
19669,"Beef,Fish"
19670,"Bread,Tea,Garlic,Lettuce,Milk"
19671,"Chips,Pasta,Eggs,Fish,Beef,Cookies,Tea"
19672,"Onions,Beef,Butter,Cereal"
19673,"Ice Cream,Tomatoes"
19674,"Butter,Chicken,Pasta,Milk"
19675,"Cookies,Yogurt"
19676,Flour
19677,"Bananas,Beef,Butter,Carrots,Cheese"
19678,"Garlic,Cookies,Bananas"
19679,Juice
19680,"Bread,Beef,Milk,Ice Cream,Cookies,Juice,Bananas"
